SB29,C00828541,SB29.1041573,,,ORG,MAR-A-LAGO CLUB LLC,,,,,,1100 SOUTH OCEAN BOULEVARD,,PALM BEACH,FL,33480,G2024,,2024-12-17,100692.00,,TRAVEL: GROUND TRANSPORTATION
SB29,C00828541,SB29.1040052.5,,,IND,,MILLER,JASON,,,,P.O. BOX 509,,ARLINGTON,VA,22216,G2024,,2024-11-29,15000.00,,PAYROLL
SB29,C00828541,SB29.1041645.5,,,IND,,MILLER,JASON,,,,P.O. BOX 509,,ARLINGTON,VA,22216,G2024,,2024-12-13,15000.00,,PAYROLL
SB29,C00828541,SB29.1043334.5,,,IND,,MILLER,JASON,,,,P.O. BOX 509,,ARLINGTON,VA,22216,G2024,,2024-12-31,15000.00,,PAYROLL
SB29,C00828541,SB29.1038068,,,ORG,MOORE RESPONSE MANAGEMENT GROUP,,,,,,100 JAMISON CT,,HAGERSTOWN,MD,21740,G2024,,2024-11-26,172003.10,,DIRECT MAIL PROCESSING SERVICES
SB29,C00828541,SB29.1041823,,,ORG,MOORE RESPONSE MANAGEMENT GROUP,,,,,,240 SE MADISON ST,,TOPEKA,KS,66607,G2024,,2024-12-27,860.15,,DIRECT MAIL PROCESSING SERVICES
SB29,C00828541,SB29.1041822,,,ORG,MOORE RESPONSE MANAGEMENT GROUP,,,,,,100 JAMISON CT,,HAGERSTOWN,MD,21740,G2024,,2024-12-27,52095.71,,DIRECT MAIL PROCESSING SERVICES
SB29,C00828541,SB29.1038071,,,ORG,MOORE RESPONSE MANAGEMENT GROUP,,,,,,240 SE MADISON ST,,TOPEKA,KS,66607,G2024,,2024-11-26,2649.25,,POSTAGE
SB29,C00828541,SB29.1040052.11,,,IND,,NAUTA,WALTINE,,,,P.O. BOX 509,,ARLINGTON,VA,22216,G2024,,2024-11-29,4958.33,,PAYROLL
SB29,C00828541,SB29.1041645.11,,,IND,,NAUTA,WALTINE,,,,P.O. BOX 509,,ARLINGTON,VA,22216,G2024,,2024-12-13,4958.33,,PAYROLL
SB29,C00828541,SB29.1043334.11,,,IND,,NAUTA,WALTINE,,,,P.O. BOX 509,,ARLINGTON,VA,22216,G2024,,2024-12-31,4958.33,,PAYROLL
SB29,C00828541,SB29.1042573,,,IND,,NAUTA,WALTINE,,,,P.O. BOX 509,,ARLINGTON,VA,22216,G2024,,2024-12-17,10000.00,,PAYROLL
SB29,C00828541,SB29.1041910.7,SB21B.1041910,SB23,ORG,MARRIOTT INTERNATIONAL,,,,,,10400 FERNWOOD RD,,BETHESDA,MD,20817,G2024,,2024-10-19,373.99,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1039458,,,ORG,PARABELLUM STRATEGIES LLC,,,,,,2507 N RANDOLPH ST,,ARLINGTON,VA,22207,G2024,,2024-12-05,6500.00,,COMMUNICATIONS CONSULTING
SB29,C00828541,SB29.1037966,,,ORG,"PIETRAGALLO GORDON ALFANO BOSICK & RASPANTI, LLP",,,,,,301 GRANT ST,ONE OXFORD CENTRE 38TH FL,PITTSBURGH,PA,15219,G2024,,2024-11-26,14375.39,,LEGAL CONSULTING
SB29,C00828541,SB29.1036300,,,ORG,"RAPID LOOP CONSULTING, LLC",,,,,,730 S STERLING AVE STE 106,,TAMPA,FL,33609,G2024,,2024-11-26,5000.00,,POLITICAL STRATEGY CONSULTING
SB29,C00828541,SB29.1040965,,,ORG,"RAPID LOOP CONSULTING, LLC",,,,,,730 S STERLING AVE STE 106,,TAMPA,FL,33609,G2024,,2024-12-17,10792.55,,POLITICAL STRATEGY CONSULTING
SB29,C00828541,SB29.1039676,,,ORG,"RED COMPASS, LLC",,,,,,1712 PIONEER AVENUE,SUITE 2628,CHEYENNE,WY,82001,G2024,,2024-11-26,20000.00,,POLITICAL STRATEGY CONSULTING
SB29,C00828541,SB29.1040159,,,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT ST,STE 401,BEVERLY,MA,01915,G2024,,2024-12-05,253177.66,,DATA PROCESSING SERVICES
SB29,C00828541,SB29.1039234,,,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT ST,STE 401,BEVERLY,MA,01915,G2024,,2024-12-05,275.00,,REIMBURSEMENT FOR LEGAL EXPENSES
SB29,C00828541,SB29.1042721,,,IND,,REED,COURTNEY,,,,P.O. BOX 509,,ARLINGTON,VA,22216,G2024,,2024-12-19,185.02,,TRAVEL REIMBURSEMENT: SEE ITEMIZATION(S) IF REQUIRED
SB29,C00828541,SB29.1042721.2,SB29.1042721,SB29,ORG,MARRIOTT INTERNATIONAL,,,,,,10400 FERNWOOD RD,,BETHESDA,MD,20817,G2024,,2024-10-31,185.02,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040194,,,ORG,RELX INC. DBA LEXISNEXIS,,,,,,P.O. BOX 9584,,NEW YORK,NY,10087,G2024,,2024-12-02,362.00,,SUBSCRIPTIONS
SB29,C00828541,SB29.1042587,,,IND,,RESES,JACOB,,,,P.O. BOX 509,,ARLINGTON,VA,22216,G2024,,2024-12-18,25000.00,,PAYROLL
SB29,C00828541,SB29.1041303,,,ORG,"RMGSGR, LLC",,,,,,57 SOUTH FULLERTON AVENUE,UNIT 2,MONTCLAIR,NJ,07042,G2024,,2024-12-10,17525.00,,COMMUNICATIONS CONSULTING
SB29,C00828541,SB29.1042586,,,ORG,"RUSHMORE VENTURES, INC.",,,,,,"757 S.E. 17TH STREET, #361",,FORT LAUDERDALE,FL,33316,G2024,,2024-12-18,25000.00,,POLITICAL STRATEGY CONSULTING
SB29,C00828541,SB29.1039555,,,ORG,"RUSHMORE VENTURES, INC.",,,,,,"757 S.E. 17TH STREET, #361",,FORT LAUDERDALE,FL,33316,G2024,,2024-12-05,11875.00,,POLITICAL STRATEGY CONSULTING
SB29,C00828541,SB29.1039811,,,IND,,SAYET,EVAN,,,,P.O. BOX 509,,ARLINGTON,VA,22216,G2024,,2024-11-26,5000.00,,COMMUNICATIONS CONSULTING
SB29,C00828541,SB29.1042579,,,IND,,SCAVINO,DANIEL,,,,P.O. BOX 509,,ARLINGTON,VA,22216,G2024,,2024-12-17,25000.00,,PAYROLL
SB29,C00828541,SB29.1040167,,,ORG,SMDCONSULTING,,,,,,9586 W MONTE LINDO,,PEORIA,AZ,85383,G2024,,2024-12-02,23500.00,,POLITICAL STRATEGY CONSULTING
SB29,C00828541,SB29.1041353,,,ORG,SOUTHBOUND STRATEGIES LLC,,,,,,7901 4TH ST N,SUITE 300,ST PETERSBURG,FL,33702,G2024,,2024-12-12,56177.00,,POLITICAL STRATEGY CONSULTING
SB29,C00828541,SB29.1037769,,,ORG,"TECHCENTRICS, INC.",,,,,,1217 LARONDE CT,,ALEXANDRIA,VA,22307,G2024,,2024-11-26,67951.97,,IT SERVICES
SB29,C00828541,SB29.1042213,,,ORG,"TECHCENTRICS, INC.",,,,,,1217 LARONDE CT,,ALEXANDRIA,VA,22307,G2024,,2024-12-27,40779.19,,IT SERVICES
SB29,C00828541,SB29.1040052.3,,,IND,,THURSTON,ELIZA,,,,P.O. BOX 509,,ARLINGTON,VA,22216,G2024,,2024-11-29,7291.67,,PAYROLL
SB29,C00828541,SB29.1041645.3,,,IND,,THURSTON,ELIZA,,,,P.O. BOX 509,,ARLINGTON,VA,22216,G2024,,2024-12-13,7291.67,,PAYROLL
SB29,C00828541,SB29.1043334.3,,,IND,,THURSTON,ELIZA,,,,P.O. BOX 509,,ARLINGTON,VA,22216,G2024,,2024-12-31,7291.67,,PAYROLL
SB29,C00828541,SB29.1042572,,,IND,,THURSTON,ELIZA,,,,P.O. BOX 509,,ARLINGTON,VA,22216,G2024,,2024-12-17,10000.00,,PAYROLL
SB29,C00828541,SB29.1042328,,,ORG,U.S. DEPARTMENT OF TREASURY,,,,,,"1500 PENNSYLVANIA AVENUE, NW",,WASHINGTON,DC,20220,G2024,,2024-12-16,132000.00,,TAXES
SB29,C00828541,SB29.1039844,,,ORG,WASTE SOLUTIONS OF IOWA,,,,,,PO BOX 938,,DES MOINES,IA,50304,G2024,,2024-12-02,230.05,,EVENT STAGING EXPENSE
SB29,C00828541,SB29.1040052.9,,,IND,,WORTHINGTON,ROSS,,,,P.O. BOX 509,,ARLINGTON,VA,22216,G2024,,2024-11-29,8750.00,,PAYROLL
SB29,C00828541,SB29.1041645.9,,,IND,,WORTHINGTON,ROSS,,,,P.O. BOX 509,,ARLINGTON,VA,22216,G2024,,2024-12-13,8750.00,,PAYROLL
SB29,C00828541,SB29.1043334.9,,,IND,,WORTHINGTON,ROSS,,,,P.O. BOX 509,,ARLINGTON,VA,22216,G2024,,2024-12-31,8750.00,,PAYROLL
SB29,C00828541,SB29.1042578,,,IND,,WORTHINGTON,ROSS,,,,P.O. BOX 509,,ARLINGTON,VA,22216,G2024,,2024-12-17,25000.00,,PAYROLL
SB29,C00828541,SB29.1040807,,,IND,,WORTHINGTON,ROSS,,,,P.O. BOX 509,,ARLINGTON,VA,22216,G2024,,2024-12-06,16405.02,,TRAVEL REIMBURSEMENT: SEE ITEMIZATION(S) IF REQUIRED
SB29,C00828541,SB29.1040807.1,SB29.1040807,SB29,IND,,AWEIS,ABDIAZIZ,,,,9722 MAIN ST,,FAIRFAX,VA,22301,G2024,,2024-08-19,31.19,,DRIVING SERVICES,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.2,SB29.1040807,SB29,ORG,AL SMITH DINNER,,,,,,1011 1ST AVE,,NEW YORK,NY,10022,G2024,,2024-10-16,25.38,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.3,SB29.1040807,SB29,ORG,AL SMITH DINNER,,,,,,1011 1ST AVE,,NEW YORK,NY,10022,G2024,,2024-10-16,64.96,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.4,SB29.1040807,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,P2024,,2024-04-11,15.00,,TRAVEL: INTERNET,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.5,SB29.1040807,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,P2024,,2024-06-19,19.00,,TRAVEL: INTERNET,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.6,SB29.1040807,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,P2024,,2024-06-25,17.00,,TRAVEL: INTERNET,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.10,SB29.1040807,SB29,ORG,AMTRAK,,,,,,"1 MASSACHUSETTS AVE., NW",4TH FLOOR WEST,WASHINGTON,DC,20001,G2024,,2024-07-20,8.00,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.11,SB29.1040807,SB29,ORG,AMTRAK,,,,,,"1 MASSACHUSETTS AVE., NW",4TH FLOOR WEST,WASHINGTON,DC,20001,G2024,,2024-07-20,4.50,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.15,SB29.1040807,SB29,ORG,AMTRAK,,,,,,"1 MASSACHUSETTS AVE., NW",4TH FLOOR WEST,WASHINGTON,DC,20001,G2024,,2024-09-11,5.05,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.16,SB29.1040807,SB29,ORG,AMTRAK,,,,,,"1 MASSACHUSETTS AVE., NW",4TH FLOOR WEST,WASHINGTON,DC,20001,G2024,,2024-10-27,7.50,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.12,SB29.1040807,SB29,ORG,AMTRAK,,,,,,"1 MASSACHUSETTS AVE., NW",4TH FLOOR WEST,WASHINGTON,DC,20001,G2024,,2024-08-03,23.01,,TRAVEL: RAIL,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.7,SB29.1040807,SB29,ORG,AMTRAK,,,,,,"1 MASSACHUSETTS AVE., NW",4TH FLOOR WEST,WASHINGTON,DC,20001,P2024,,2024-05-23,385.00,,TRAVEL: RAIL,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.8,SB29.1040807,SB29,ORG,AMTRAK,,,,,,"1 MASSACHUSETTS AVE., NW",4TH FLOOR WEST,WASHINGTON,DC,20001,P2024,,2024-05-31,251.00,,TRAVEL: RAIL,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.9,SB29.1040807,SB29,ORG,AMTRAK,,,,,,"1 MASSACHUSETTS AVE., NW",4TH FLOOR WEST,WASHINGTON,DC,20001,P2024,,2024-07-19,120.00,,TRAVEL: RAIL,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.13,SB29.1040807,SB29,ORG,AMTRAK,,,,,,"1 MASSACHUSETTS AVE., NW",4TH FLOOR WEST,WASHINGTON,DC,20001,G2024,,2024-08-18,255.00,,TRAVEL: RAIL,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.14,SB29.1040807,SB29,ORG,AMTRAK,,,,,,"1 MASSACHUSETTS AVE., NW",4TH FLOOR WEST,WASHINGTON,DC,20001,G2024,,2024-09-02,163.00,,TRAVEL: RAIL,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.17,SB29.1040807,SB29,ORG,ANGELO'S PIZZA,,,,,,1697 BROADWAY,,NEW YORK,NY,10019,G2024,,2024-10-07,27.86,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.18,SB29.1040807,SB29,ORG,BJS RESTAURANT,,,,,,1807 PALM BEACH LAKES BLVD,,WEST PALM BEACH,FL,33401,P2024,,2024-06-13,50.00,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.19,SB29.1040807,SB29,ORG,BJS RESTAURANT,,,,,,1807 PALM BEACH LAKES BLVD,,WEST PALM BEACH,FL,33401,G2024,,2024-09-09,61.04,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.20,SB29.1040807,SB29,ORG,BJS RESTAURANT,,,,,,1807 PALM BEACH LAKES BLVD,,WEST PALM BEACH,FL,33401,G2024,,2024-09-23,54.57,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.21,SB29.1040807,SB29,ORG,BJS RESTAURANT,,,,,,1807 PALM BEACH LAKES BLVD,,WEST PALM BEACH,FL,33401,G2024,,2024-09-24,61.25,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.22,SB29.1040807,SB29,ORG,BLUE TOP,,,,,,1115 W BROAD ST,,FALLS CHURCH,VA,22046,P2024,,2024-06-20,27.96,,TRAVEL: GROUND TRANSPORTATION,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.23,SB29.1040807,SB29,ORG,BQUALITY BISTRO,,,,,,120 WEST 55TH ST,,NW YORK,NY,10019,G2024,,2024-10-20,76.00,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.24,SB29.1040807,SB29,ORG,BRANDED STEER,,,,,,1299 W COLLEGE AVE,,OAK CREEK,WI,53154,G2024,,2024-09-28,42.11,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.25,SB29.1040807,SB29,ORG,BUBBYS DINER,,,,,,120 HUDSON ST,,NEW YORK,NY,10013,P2024,,2024-04-21,33.34,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.26,SB29.1040807,SB29,ORG,CAVA,,,,,,14 RIDGE SQUARE NW,SUITE 500,WASHINGTON,DC,20016,G2024,,2024-09-06,20.73,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.27,SB29.1040807,SB29,ORG,CITY PIZZA,,,,,,420 HIGH ST,,HOLYOKE,MA,01040,P2024,,2024-07-11,15.36,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.28,SB29.1040807,SB29,ORG,CRYSTAL CITY SPORTS PUB,,,,,,529 23RD ST S,,ARLINGTON,VA,22202,G2024,,2024-09-19,35.67,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.29,SB29.1040807,SB29,ORG,CULVERS,,,,,,1240 WATER ST,,PRAIRIE DU SAC,WI,53578,G2024,,2024-09-28,12.02,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.30,SB29.1040807,SB29,ORG,CURB MOBILITY LLC,,,,,,11-11 34TH AVE,,QUEENS,NY,11106,P2024,,2024-05-25,71.44,,TRAVEL: GROUND TRANSPORTATION,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.31,SB29.1040807,SB29,ORG,CURB MOBILITY LLC,,,,,,11-11 34TH AVE,,QUEENS,NY,11106,P2024,,2024-05-29,86.64,,TRAVEL: GROUND TRANSPORTATION,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.32,SB29.1040807,SB29,ORG,CURB MOBILITY LLC,,,,,,11-11 34TH AVE,,QUEENS,NY,11106,G2024,,2024-07-27,24.58,,TRAVEL: GROUND TRANSPORTATION,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.33,SB29.1040807,SB29,ORG,CURB MOBILITY LLC,,,,,,11-11 34TH AVE,,QUEENS,NY,11106,G2024,,2024-09-29,29.70,,TRAVEL: GROUND TRANSPORTATION,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.34,SB29.1040807,SB29,ORG,CURB MOBILITY LLC,,,,,,11-11 34TH AVE,,QUEENS,NY,11106,G2024,,2024-10-08,77.34,,TRAVEL: GROUND TRANSPORTATION,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.35,SB29.1040807,SB29,ORG,DC UNION STATION,,,,,,50 MASSACHUSETTS AVENUE NE,,WASHINGTON,DC,20002,G2024,,2024-07-21,50.00,,PARKING EXPENSE,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.36,SB29.1040807,SB29,ORG,DC UNION STATION,,,,,,50 MASSACHUSETTS AVENUE NE,,WASHINGTON,DC,20002,G2024,,2024-09-03,25.00,,PARKING EXPENSE,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.37,SB29.1040807,SB29,ORG,DC UNION STATION,,,,,,50 MASSACHUSETTS AVENUE NE,,WASHINGTON,DC,20002,G2024,,2024-11-06,275.00,,PARKING EXPENSE,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.38,SB29.1040807,SB29,ORG,DIM SUM PALACE,,,,,,28 W 56TH ST,,NEW YORK,NY,10019,P2024,,2024-05-25,20.19,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.39,SB29.1040807,SB29,ORG,DIM SUM PALACE,,,,,,28 W 56TH ST,,NEW YORK,NY,10019,G2024,,2024-10-19,47.58,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.41,SB29.1040807,SB29,ORG,DOORDASH,,,,,,901 MARKET ST,6TH FLOOR,SAN FRANCISCO,CA,94103,P2024,,2024-06-17,28.16,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.42,SB29.1040807,SB29,ORG,DOORDASH,,,,,,901 MARKET ST,6TH FLOOR,SAN FRANCISCO,CA,94103,P2024,,2024-06-22,41.16,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.43,SB29.1040807,SB29,ORG,DOORDASH,,,,,,901 MARKET ST,6TH FLOOR,SAN FRANCISCO,CA,94103,P2024,,2024-07-09,25.87,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.44,SB29.1040807,SB29,ORG,DOORDASH,,,,,,901 MARKET ST,6TH FLOOR,SAN FRANCISCO,CA,94103,G2024,,2024-08-13,32.36,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.45,SB29.1040807,SB29,ORG,DOORDASH,,,,,,901 MARKET ST,6TH FLOOR,SAN FRANCISCO,CA,94103,G2024,,2024-08-13,43.29,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.46,SB29.1040807,SB29,ORG,DOORDASH,,,,,,901 MARKET ST,6TH FLOOR,SAN FRANCISCO,CA,94103,G2024,,2024-09-12,19.48,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.47,SB29.1040807,SB29,ORG,DOORDASH,,,,,,901 MARKET ST,6TH FLOOR,SAN FRANCISCO,CA,94103,G2024,,2024-09-25,46.07,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.48,SB29.1040807,SB29,ORG,DOORDASH,,,,,,901 MARKET ST,6TH FLOOR,SAN FRANCISCO,CA,94103,G2024,,2024-10-04,31.13,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.40,SB29.1040807,SB29,ORG,DOORDASH,,,,,,901 MARKET ST,6TH FLOOR,SAN FRANCISCO,CA,94103,P2024,,2024-04-12,45.43,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.49,SB29.1040807,SB29,ORG,DOS TOROS TAQUERIA,,,,,,189 BEDFORD AVE,,BROOKLYN,NY,11211,G2024,,2024-08-28,29.72,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.50,SB29.1040807,SB29,ORG,DOS TOROS TAQUERIA,,,,,,189 BEDFORD AVE,,BROOKLYN,NY,11211,G2024,,2024-09-20,24.38,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.51,SB29.1040807,SB29,ORG,DUNKIN,,,,,,130 ROYALL ST,,CANTON,MA,02021,P2024,,2024-06-11,6.47,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.52,SB29.1040807,SB29,ORG,DUNKIN,,,,,,130 ROYALL ST,,CANTON,MA,02021,P2024,,2024-06-17,7.33,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.53,SB29.1040807,SB29,ORG,DUNKIN,,,,,,130 ROYALL ST,,CANTON,MA,02021,G2024,,2024-07-27,5.06,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.54,SB29.1040807,SB29,ORG,EL CAMINO,,,,,,15 NE 2ND AVE,,DELRAY BEACH,FL,33444,P2024,,2024-06-04,44.38,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.55,SB29.1040807,SB29,ORG,EL CAMINO,,,,,,15 NE 2ND AVE,,DELRAY BEACH,FL,33444,P2024,,2024-07-11,44.38,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.56,SB29.1040807,SB29,ORG,EL CAMINO,,,,,,15 NE 2ND AVE,,DELRAY BEACH,FL,33444,G2024,,2024-07-21,44.38,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.57,SB29.1040807,SB29,ORG,EL CAMINO,,,,,,15 NE 2ND AVE,,DELRAY BEACH,FL,33444,G2024,,2024-09-11,25.40,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.58,SB29.1040807,SB29,ORG,EL CAMINO,,,,,,15 NE 2ND AVE,,DELRAY BEACH,FL,33444,G2024,,2024-11-05,58.13,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.59,SB29.1040807,SB29,ORG,ELISABETTAS,,,,,,32 E ATLANTIC AVE,,DELRAY BEACH,FL,33444,G2024,,2024-09-08,68.47,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.60,SB29.1040807,SB29,ORG,EMACK AND BOLIOS MIDTOWN,,,,,,1005 2ND AVE,,NEW YORK,NY,10022,G2024,,2024-09-26,8.55,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.62,SB29.1040807,SB29,ORG,FORT LAUDERDALE AIRPORT,,,,,,100 TERMINAL DR,,FORT LAUDERDALE,FL,33315,G2024,,2024-11-06,23.00,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.63,SB29.1040807,SB29,ORG,FRONTIER AIRLINES,,,,,,7001 TOWER RD,,DENVER,CO,80249,G2024,,2024-09-13,174.58,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.64,SB29.1040807,SB29,ORG,GOOD DOG BAR,,,,,,224 S 15TH ST,,PHILADELPHIA,PA,19102,G2024,,2024-09-11,40.00,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.65,SB29.1040807,SB29,ORG,GRATO,,,,,,1901 S DIXIE HIGHWAY,,WEST PALM BEACH,FL,33401,P2024,,2024-06-14,41.73,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.66,SB29.1040807,SB29,ORG,GRATO,,,,,,1901 S DIXIE HIGHWAY,,WEST PALM BEACH,FL,33401,P2024,,2024-06-17,54.39,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.67,SB29.1040807,SB29,ORG,GRATO,,,,,,1901 S DIXIE HIGHWAY,,WEST PALM BEACH,FL,33401,P2024,,2024-06-25,95.18,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.68,SB29.1040807,SB29,ORG,HERB N KITCHEN,,,,,,1335 6TH AVE,,NEW YORK,NY,10019,G2024,,2024-10-08,6.53,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.70,SB29.1040807,SB29,ORG,HILTON,,,,,,7930 JONES BRANCH DR,,MCLEAN,VA,22102,P2024,,2024-06-03,45.72,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.71,SB29.1040807,SB29,ORG,HILTON,,,,,,7930 JONES BRANCH DR,,MCLEAN,VA,22102,P2024,,2024-06-05,38.42,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.80,SB29.1040807,SB29,ORG,HILTON,,,,,,7930 JONES BRANCH DR,,MCLEAN,VA,22102,G2024,,2024-09-13,8.76,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.82,SB29.1040807,SB29,ORG,HILTON,,,,,,7930 JONES BRANCH DR,,MCLEAN,VA,22102,G2024,,2024-11-06,48.64,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1040807.69,SB29.1040807,SB29,ORG,HILTON,,,,,,7930 JONES BRANCH DR,,MCLEAN,VA,22102,P2024,,2024-04-13,14.98,,PARKING EXPENSE,,,,,,,,,,,,,,,,,,,X
